Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Roll,Pitch
20/11/2024 14:54,-0.64,-0.32,-2.35,-103.03,610.35,99.98,-172.22,15.08
20/11/2024 14:54,0.21,-0.2,-2.03,30.15,207.09,50.9,-174.4,-5.78
20/11/2024 14:54,0.42,-0.04,-1.72,-33.08,4.94,-6.71,-178.63,-13.76
20/11/2024 14:54,0.4,0.3,-1.04,-14.59,-0.24,-18.25,163.82,-20.44
20/11/2024 14:54,0.34,0.12,-0.96,-10.07,-12.33,-1.59,172.96,-19.47
20/11/2024 14:54,0.32,0.05,-0.85,-4.33,-16.72,-3.48,176.53,-20.91
20/11/2024 14:54,0.33,0.12,-0.79,-13.67,-8.85,-2.38,171.53,-22.47
20/11/2024 14:54,0.23,0.12,-0.66,4.21,-15.14,1.71,169.47,-18.86
20/11/2024 14:54,0.17,0.04,-0.59,-14.71,-15.99,-3.97,175.73,-16.03
20/11/2024 14:54,0.37,0.11,-0.81,-17.88,-1.16,-4.88,172.08,-24.41
20/11/2024 14:54,0.41,0.15,-0.96,-22.46,27.53,-0.24,171.12,-22.72
20/11/2024 14:54,0.47,0.12,-1.01,-8.3,8.61,-6.04,173.08,-24.92
20/11/2024 14:54,0.5,0.14,-1.02,-10.56,-2.69,0.79,172.43,-26.05
20/11/2024 14:54,0.41,0.11,-0.93,-4.58,-2.44,1.53,173.08,-23.55
20/11/2024 14:54,0.35,0.1,-0.9,-13.18,-6.59,-2.32,173.52,-21.4
20/11/2024 14:54,0.49,0.09,-1.09,-29.85,-16.17,-3.97,175.29,-24.09
20/11/2024 14:54,0.76,0.13,-1.72,-19.1,-135.25,-16.97,175.71,-23.63
20/11/2024 14:54,1.04,0.1,-1.72,-18.07,-264.89,-43.7,176.54,-31.1
20/11/2024 14:54,0.64,0.05,-0.98,-47.73,-304.93,-49.01,177.06,-33.17
20/11/2024 14:54,0.37,0.02,-0.36,-45.84,-303.1,-35.4,177.28,-46.11
20/11/2024 14:54,0.04,0.04,0.13,-31.49,-290.53,-32.35,16.18,-17.11
20/11/2024 14:54,-0.35,0.06,0.44,-29.6,-254.88,-40.41,7.82,37.97
20/11/2024 14:54,-0.6,0.04,0.73,-20.63,-208.07,-45.9,3.28,39.23
20/11/2024 14:54,-0.9,0.02,0.93,-21.06,-166.81,-45.84,1.27,44.07
20/11/2024 14:54,-0.95,0.03,0.78,-17.7,-117.07,-33.33,2.16,50.6
20/11/2024 14:54,-1.35,0.01,0.9,-17.15,-47.42,-22.22,0.72,56.4
20/11/2024 14:54,-1.49,0.12,0.79,2.93,70.86,13,8.97,61.93
20/11/2024 14:54,-2.08,0.24,0.52,35.64,262.94,66.71,24.72,74.51
20/11/2024 14:54,-1.28,0.26,-0.1,55.42,472.66,102.42,110.29,77.62
20/11/2024 14:54,-0.25,0.38,-0.52,-2.69,562.87,88.99,143.83,21.22
20/11/2024 14:54,-0.32,-0.47,-2.62,-81.91,507.32,46.57,-169.91,6.84
